Geography,Gender,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Card Type,Point Earned,Age Category,CreditScore Category,Exited
0,0,1,0.0,0,1,1,80006.65,2,2,480,2,4,0
1,1,3,124328.84,0,1,1,140451.52,5,1,924,1,3,0
2,1,9,181461.48,1,1,1,187929.43,3,1,430,2,3,1
1,0,8,0.0,0,1,0,167155.36,2,0,708,1,4,0
1,0,8,0.0,0,0,0,191420.71,4,2,701,1,2,0
2,1,5,110368.03,0,0,0,11384.45,2,0,982,4,1,1
0,1,9,89588.35,0,1,1,94898.1,1,0,827,2,2,0
0,1,6,0.0,0,0,0,106781.59,4,0,597,3,2,0
0,1,6,0.0,0,0,0,159508.52,1,0,468,1,2,0
2,1,3,115924.89,0,1,0,93524.19,3,0,523,3,4,1
0,1,2,0.0,0,1,0,87168.46,2,3,650,2,2,0
2,0,7,111756.5,0,1,0,8128.32,2,1,567,2,1,1
0,1,4,0.0,0,1,0,125518.32,1,0,749,1,3,0
0,0,9,0.0,0,1,0,48963.59,3,2,390,2,2,0
0,0,9,162923.85,0,1,0,98368.24,5,1,922,1,2,0
2,0,10,124576.65,0,1,0,148584.61,5,1,560,2,1,0
0,0,0,80793.58,0,1,1,27474.81,2,0,994,2,3,0
2,1,9,71340.09,0,1,0,76192.21,4,2,530,2,1,0
2,0,1,99282.63,0,0,0,134600.94,2,3,818,2,2,1
2,0,3,137946.39,0,1,1,72467.99,5,2,367,3,2,1
2,0,2,127892.57,0,0,1,199645.45,4,0,393,2,3,0
2,1,0,101084.36,0,1,0,42749.85,5,0,860,1,1,0
2,1,8,114754.08,0,1,0,136050.44,5,1,958,2,1,1
0,0,8,0.0,0,0,0,73564.44,4,2,576,1,3,0
0,1,3,99286.98,0,0,1,85578.63,5,3,887,3,4,0
2,1,4,79871.02,0,1,0,129826.89,4,0,396,1,2,0
0,0,10,104088.59,0,0,0,119666.0,1,1,565,1,1,0
0,1,2,168190.33,0,1,0,68052.08,3,3,874,2,4,0
2,1,3,85679.25,0,1,1,164104.74,3,3,665,2,1,0
0,1,3,0.0,0,0,0,80190.36,5,3,680,1,2,0
0,1,9,0.0,0,1,0,84126.75,1,0,319,1,4,0
0,1,7,121551.58,0,1,1,70179.0,3,3,351,1,1,0
0,0,2,122220.19,0,1,1,118024.1,3,0,781,3,3,0
1,0,3,116528.15,0,0,0,145704.19,2,0,918,3,2,1
0,1,1,77780.29,0,0,1,183049.41,3,1,340,1,3,0
0,0,2,0.0,0,0,0,120906.83,4,1,625,2,3,0
0,0,4,125832.2,0,1,1,100433.83,3,0,923,2,1,0
0,1,6,68065.8,0,0,0,138777.0,5,2,543,2,3,1
1,1,6,127299.34,0,1,0,124694.99,2,1,859,3,4,0
2,1,7,174937.64,0,1,0,40084.32,5,1,794,2,1,0
0,0,9,0.0,0,0,1,119232.33,2,1,241,2,4,0
1,0,7,110071.1,0,0,0,43921.36,3,1,702,1,2,0
1,1,3,139432.37,0,1,0,62222.81,4,2,816,2,2,0
0,1,6,127357.76,0,0,1,56577.0,4,3,404,2,4,0
0,0,5,0.0,0,1,0,164253.35,4,1,299,2,1,0
0,0,3,0.0,0,1,1,7666.73,1,3,855,1,3,0
0,0,3,0.0,0,1,0,68487.51,4,0,886,2,3,0
2,0,1,95556.31,0,0,1,199273.98,4,1,774,2,1,1
1,0,8,0.0,0,1,1,186062.36,1,0,699,2,2,0
2,0,1,111681.98,0,1,1,195711.16,3,1,977,1,1,0
0,0,3,0.0,0,1,0,36692.17,1,3,426,2,1,0
1,1,3,108738.71,0,1,0,106920.57,3,0,595,0,1,0
0,1,4,133950.37,0,1,1,48725.68,1,0,368,1,3,1
1,0,4,0.0,0,1,1,167036.94,3,3,261,1,4,0
0,0,9,89968.69,0,1,0,68777.26,3,1,614,1,2,0
1,1,9,0.0,0,1,1,18924.92,4,0,765,1,4,0
2,1,5,130878.75,1,1,0,71905.77,4,1,961,2,4,1
0,0,8,0.0,0,1,0,64833.28,2,1,345,1,1,0
0,0,3,0.0,0,1,1,184843.77,1,1,330,1,4,0
1,0,10,134169.62,0,1,1,176730.02,5,2,863,1,2,0
0,0,1,149762.08,0,1,0,20629.4,3,0,371,2,3,1
0,0,2,93844.69,0,1,0,28415.36,1,0,282,1,4,0
0,0,8,0.0,0,1,0,77231.27,2,3,937,1,4,0
0,1,1,0.0,0,1,0,102750.7,2,1,722,1,2,0
2,0,6,141078.37,0,0,0,34580.8,2,3,956,3,2,1
2,1,1,117992.59,0,1,1,183598.77,2,3,496,1,2,0
0,1,8,100812.33,0,1,0,147358.27,2,0,927,2,2,0
0,0,7,0.0,0,1,1,108469.2,5,3,550,2,2,0
0,0,4,80262.6,0,1,1,20612.82,2,1,420,1,3,0
1,0,6,156478.62,0,0,1,181196.76,3,0,760,1,4,0
0,1,5,0.0,0,1,0,160249.1,1,2,225,0,1,0
0,0,8,0.0,1,0,0,110783.28,4,3,860,2,4,0
2,0,9,115217.99,0,1,0,144995.33,1,1,882,2,1,0
1,0,9,0.0,0,1,0,150227.85,4,0,683,4,2,1
0,1,0,155470.55,0,1,1,53718.28,4,1,500,1,3,0
0,0,7,0.0,0,1,0,75248.3,2,2,516,2,2,0
0,0,3,135096.77,0,1,1,14353.43,2,2,328,2,1,1
0,0,2,0.0,0,0,1,130486.57,4,0,751,1,3,0
2,1,9,180075.22,0,1,1,100127.71,1,1,652,3,3,0
1,0,1,97541.24,0,1,1,196356.17,2,2,850,1,2,0
0,1,2,156067.05,0,1,1,9983.88,4,0,678,2,3,0
0,1,4,81550.94,0,0,1,118974.77,4,1,860,2,2,0
0,1,6,0.0,0,0,0,194998.34,2,3,510,3,1,1
0,1,2,170061.92,0,0,0,134901.34,5,2,954,2,3,1
2,0,8,92310.54,0,1,1,72924.56,3,0,547,2,4,0
0,1,6,169089.38,0,1,0,101057.95,5,3,238,1,2,0
0,0,5,80613.93,0,1,1,142838.64,1,3,314,2,4,0
2,0,8,121581.56,0,1,1,127059.04,5,3,595,1,4,0
0,1,8,0.0,0,0,1,116503.92,2,0,257,3,2,1
1,0,4,0.0,0,1,1,54405.79,4,0,850,1,2,0
0,0,5,0.0,0,1,1,88721.84,3,2,552,3,3,0
0,0,5,85891.55,0,1,0,74135.48,5,1,540,3,4,1
1,0,9,77637.35,0,1,1,111346.22,4,3,343,2,2,0
1,1,4,0.0,0,0,0,194902.16,5,2,331,2,1,0
0,0,5,0.0,0,1,0,31474.27,2,2,568,1,2,0
2,0,7,116927.89,0,1,0,21198.39,1,0,813,1,3,0
2,1,6,137326.65,0,1,0,186976.6,1,2,530,2,3,0
0,0,5,0.0,0,1,1,117202.19,3,0,279,0,3,0
1,1,2,0.0,0,1,1,143739.29,4,1,516,2,2,0
2,1,10,67238.98,0,1,1,161811.23,5,1,685,1,1,0
2,1,6,86569.76,0,1,0,98090.91,5,3,435,2,2,0
1,0,5,0.0,0,0,0,71095.41,1,2,898,1,3,0
0,0,6,133598.4,0,1,1,13107.24,4,0,693,1,3,0
0,1,3,136188.78,0,1,1,67110.59,1,2,683,3,2,1
1,0,9,0.0,0,1,0,88225.02,1,3,690,2,4,0
0,1,10,0.0,1,0,1,62256.87,3,2,547,3,1,1
2,0,7,120092.52,0,1,0,135925.72,1,1,466,2,4,0
0,0,4,101238.24,0,0,1,177815.87,1,1,342,3,3,1
0,0,6,89685.92,0,0,1,126471.13,2,1,230,3,3,0
0,1,1,211774.31,0,1,0,188574.12,2,2,757,1,4,1
0,0,7,131317.48,0,1,1,119175.45,3,3,657,3,4,0
1,0,5,93722.73,0,1,1,139093.73,3,2,453,2,1,0
2,0,8,101160.99,0,1,1,115916.55,4,0,694,1,3,0
0,0,3,120320.54,0,0,0,96463.25,5,2,727,3,3,0
0,1,2,0.0,0,1,1,112349.51,3,0,304,1,4,0
0,0,2,0.0,0,1,1,165303.79,2,3,633,2,3,0
0,0,8,0.0,0,1,0,166031.08,2,3,989,1,2,0
2,1,3,152827.99,0,1,0,38411.79,5,1,352,3,2,1
0,0,1,64097.75,0,1,1,77783.35,5,0,936,1,3,0
1,1,2,119035.35,0,1,1,29871.79,3,3,689,3,1,0
1,1,4,135219.57,0,0,1,59747.63,4,0,267,1,3,0
0,0,6,93694.42,0,1,1,79919.13,2,1,613,1,3,0
1,0,10,59408.63,0,1,0,76773.53,4,1,480,1,1,0
0,1,7,114354.95,0,1,0,54018.93,1,1,951,2,1,0
0,0,1,0.0,0,1,0,70649.64,4,0,585,3,2,1
2,0,10,128173.9,0,1,0,59093.39,3,2,452,1,2,0
1,0,9,0.0,0,1,0,127569.8,3,3,358,1,3,0
2,1,5,114931.35,1,0,1,18260.98,3,1,771,4,2,1
2,1,1,111071.36,0,1,0,73275.96,1,2,238,1,3,1
0,0,8,151226.18,0,1,1,136129.49,3,0,633,2,4,0
0,0,9,0.0,0,1,1,153237.59,3,2,344,1,2,0
0,1,4,64740.12,0,1,1,106841.12,5,3,244,2,2,0
1,0,0,169312.13,0,1,0,109078.35,2,2,405,3,3,1
0,1,7,0.0,1,0,1,87822.14,5,3,408,3,1,1
1,1,2,112652.08,0,1,0,126644.98,5,0,939,2,4,0
0,0,0,0.0,0,1,0,47414.15,3,0,701,2,2,0
2,1,7,143964.36,0,1,0,41879.99,4,3,503,1,1,0
0,0,7,122451.46,0,1,1,75808.1,3,1,881,3,1,0
0,0,1,0.0,1,1,1,47911.03,3,1,758,0,3,0
2,1,3,65253.07,0,1,0,28737.78,5,3,751,2,3,0
2,0,6,106901.94,0,1,1,2079.2,4,1,363,3,3,1
1,1,10,128509.63,0,1,0,121562.33,3,0,560,0,3,0
0,0,7,0.0,0,1,0,55003.79,4,3,969,1,0,0
2,0,3,129834.67,0,1,0,193131.42,5,3,470,1,2,0
1,1,3,154962.99,1,0,1,191932.27,1,3,759,3,2,1
2,0,5,138241.9,0,1,0,159418.1,5,3,403,2,2,0
2,0,3,91536.93,0,1,0,191468.78,1,3,980,2,2,1
1,0,3,0.0,0,1,1,38913.68,3,1,245,3,3,0
1,1,5,0.0,0,1,1,705.18,1,0,283,4,4,0
2,1,7,105204.01,0,0,1,138490.03,2,0,453,1,2,0
1,0,1,152968.73,0,0,1,82970.69,5,0,683,4,2,0
1,0,8,158261.68,0,1,1,76744.72,5,1,863,2,2,0
0,1,1,0.0,0,1,0,71244.59,2,0,264,3,1,1
1,1,6,121021.05,0,1,1,12182.15,3,3,946,2,3,0
0,0,4,0.0,0,1,1,141210.5,1,1,354,2,1,0
1,1,2,0.0,0,0,0,191763.07,3,3,281,3,0,1
1,1,1,137715.66,0,1,1,37938.74,1,2,938,4,3,0
2,0,5,121192.22,0,1,1,74890.58,2,2,815,1,3,0
0,0,7,0.0,1,1,1,166698.18,5,1,753,1,4,0
0,0,1,100486.18,0,1,1,62678.53,1,1,650,2,2,0
0,0,1,0.0,0,1,0,67740.08,3,3,629,2,3,1
0,0,9,92566.53,0,1,0,161519.77,4,3,742,1,3,0
1,1,10,0.0,0,1,1,159835.78,2,1,314,3,2,1
1,0,3,110929.96,0,1,1,30876.84,3,1,844,2,4,0
0,1,8,0.0,0,1,1,14858.1,2,3,776,1,1,0
1,1,3,138901.61,0,1,0,75685.97,4,0,913,1,0,0
0,0,4,123217.66,0,0,1,144183.1,3,1,786,1,4,0
0,1,6,0.0,0,1,0,65170.66,1,3,939,2,2,0
0,0,2,0.0,0,1,1,82526.92,4,0,812,2,3,0
1,0,8,0.0,0,1,0,169161.46,2,0,689,2,3,0
1,1,2,108431.87,0,0,1,109291.39,5,2,647,1,2,1
1,1,3,0.0,0,0,1,6057.81,4,2,839,3,2,0
2,1,9,72392.41,0,1,0,77077.14,3,2,807,1,1,0
2,1,1,119741.77,0,0,0,54954.51,3,3,847,3,2,1
0,1,2,100946.71,0,0,0,179614.8,4,0,550,3,4,1
1,0,9,170491.84,0,1,0,35588.07,3,2,777,3,2,1
0,0,5,0.0,0,1,1,117356.14,4,3,865,2,3,0
0,0,1,0.0,0,1,0,160696.72,1,2,425,2,1,0
1,1,6,157296.02,0,0,0,147278.43,1,2,934,3,1,1
2,1,7,144606.22,0,1,1,56594.36,1,3,656,2,3,1
0,0,8,134811.3,0,1,0,1299.75,1,0,903,2,3,0
0,1,9,115897.12,0,1,1,25095.03,1,3,427,1,3,0
1,0,4,82034.0,0,0,0,146326.45,5,1,708,1,2,0
1,1,4,174318.13,0,0,1,38296.21,2,2,625,1,4,0
2,1,2,114206.84,0,1,0,164061.6,1,0,645,2,2,0
1,0,9,0.0,0,1,0,107811.28,4,3,808,2,3,0
2,0,9,111574.41,0,1,1,30838.51,2,2,525,2,2,0
2,1,5,162448.69,0,0,0,9221.78,5,3,746,3,3,1
2,1,4,148249.54,0,0,1,33738.27,3,0,774,1,1,0
0,1,8,0.0,1,0,1,110916.15,4,3,343,2,2,1
1,1,7,123709.46,0,1,1,169654.57,4,2,669,1,4,0
0,1,9,0.0,0,0,1,69829.4,5,1,258,4,3,0
0,0,5,0.0,0,1,0,54926.51,4,0,817,1,2,1
0,0,10,150525.8,0,1,1,94728.49,4,0,541,2,3,0
0,0,9,0.0,0,1,1,80393.27,5,1,418,1,2,0
0,0,4,0.0,0,0,1,111307.98,1,2,513,3,3,0
0,0,10,0.0,0,1,0,19834.32,3,1,706,1,2,0
0,0,5,0.0,0,1,1,78397.24,2,3,915,1,3,0
2,1,2,111018.98,0,1,0,86410.28,4,0,751,3,3,0
0,0,10,129755.99,0,0,0,172749.65,2,0,753,1,1,0
0,1,6,0.0,0,1,0,1002.39,1,2,789,1,2,0
0,1,2,129555.7,0,1,1,13601.79,1,3,380,4,2,0
1,0,1,87202.38,0,1,1,77866.91,5,2,955,2,3,0
2,0,8,146133.39,0,1,1,175296.76,4,2,866,1,3,0
1,1,0,0.0,0,1,0,121751.04,2,3,274,1,3,1
1,0,6,170184.99,0,1,0,89593.26,2,0,380,2,4,0
2,1,8,140745.33,0,1,0,193437.89,5,1,455,4,2,1
1,0,7,139070.51,0,1,1,86945.0,3,0,451,2,1,0
1,1,8,0.0,0,1,1,183318.79,1,3,603,2,3,0
0,0,9,114193.24,0,1,0,71154.1,5,0,660,1,2,0
1,1,10,167878.5,0,0,1,151887.16,5,2,806,2,3,0
2,1,5,141616.55,0,1,1,75888.65,1,2,577,3,1,0
2,0,3,145747.67,0,0,1,89566.74,1,3,824,2,3,0
1,1,2,129120.64,0,0,1,26475.79,3,1,238,3,1,0
1,0,7,110349.82,0,0,0,126355.8,2,2,445,1,4,0
0,0,1,141325.56,0,1,1,93839.3,5,1,589,1,0,0
0,0,2,78653.84,0,1,0,7698.6,2,3,989,3,4,0
0,0,1,0.0,0,1,1,145593.85,4,1,908,3,2,0
1,1,3,142253.65,0,1,0,45042.56,1,3,395,1,4,0
0,1,1,0.0,0,1,0,61108.56,4,3,923,4,2,1
2,1,6,115988.86,0,1,0,57553.98,5,0,878,3,2,1
1,1,10,75592.43,0,1,0,62674.42,3,2,497,1,4,0
2,0,3,164113.04,0,1,1,12120.79,5,3,778,2,1,0
0,0,6,67996.23,0,0,0,50129.87,3,0,895,1,4,1
1,1,5,0.0,0,1,0,55022.43,4,3,509,3,3,0
1,1,1,0.0,0,0,0,117834.91,1,2,485,1,3,0
0,0,1,138778.15,0,0,1,168840.23,5,3,229,3,3,0
0,1,10,147832.15,0,0,1,24234.11,3,3,982,2,3,0
0,1,4,135438.4,0,0,0,190627.01,4,3,834,2,4,0
1,0,5,116060.08,0,1,0,156618.38,5,2,265,3,4,1
0,1,5,112564.62,0,1,0,42334.38,5,2,819,1,3,0
0,1,1,125406.58,0,1,1,110784.42,1,2,992,1,2,0
2,1,5,135134.99,0,1,0,173683.0,1,0,816,2,3,1
0,1,9,133102.92,0,1,0,27046.46,2,3,444,2,4,1
0,1,8,42157.08,0,1,0,20598.59,2,3,611,1,3,1
0,1,3,0.0,0,1,1,104991.28,4,3,974,1,4,0
0,0,7,82259.29,0,1,0,8996.97,1,0,325,2,2,0
0,1,4,0.0,0,1,0,64420.5,3,3,660,2,0,0
0,0,6,0.0,0,1,1,145700.22,2,2,691,2,3,0
0,1,4,0.0,0,1,1,196335.48,5,2,921,3,2,0
0,0,7,0.0,0,1,1,14781.12,1,1,678,3,3,0
0,0,3,150461.07,0,1,0,108139.23,1,0,335,2,3,0
2,0,4,133994.52,0,1,1,19287.06,5,0,661,3,1,1
1,0,8,164870.81,0,1,1,9567.39,4,2,249,1,3,0
2,0,8,121702.73,0,1,1,132210.49,4,0,793,0,1,0
1,0,6,193858.2,0,0,1,21600.11,3,2,737,0,1,0
2,1,1,131039.97,0,1,1,199661.5,1,0,929,3,2,0
0,0,9,113829.45,0,1,1,124341.49,3,1,562,4,1,0
0,1,6,0.0,0,1,0,15766.1,2,0,633,1,4,0
2,1,3,81877.38,0,1,1,33642.21,3,3,532,2,2,0
1,0,8,116326.07,0,1,1,117704.65,2,3,988,3,3,0
0,0,2,0.0,0,1,1,58803.28,1,0,888,1,3,0
0,0,4,0.0,0,1,1,137537.22,2,2,499,3,3,0
0,1,1,0.0,0,0,1,131300.68,1,2,671,2,3,0
0,0,9,0.0,0,1,1,84174.81,2,0,873,1,3,0
0,1,3,127070.73,0,0,1,160941.78,2,2,665,1,2,0
0,0,3,0.0,0,1,1,143954.99,1,0,927,1,1,0
1,0,3,122549.64,0,1,1,56297.85,3,3,520,3,3,0
0,1,5,176099.13,0,1,1,8404.73,5,2,380,2,2,0
2,1,3,122388.38,0,0,0,30020.09,2,2,300,3,2,0
0,0,9,0.0,0,0,1,58137.42,3,1,300,2,3,0
0,0,0,0.0,0,0,0,47472.68,5,3,616,1,2,0
1,1,6,118879.35,0,1,1,19131.71,2,2,869,1,2,0
1,0,5,0.0,0,1,1,187288.5,2,2,395,1,1,0
0,1,5,0.0,0,1,1,17603.81,1,3,336,2,2,0
1,1,4,88736.44,0,1,0,67020.03,5,2,910,2,2,0
2,0,7,102703.62,0,0,1,147802.94,3,3,827,2,3,1
1,1,1,0.0,0,1,1,41610.62,3,0,844,4,4,0
1,1,3,0.0,0,1,0,44255.65,4,3,866,2,3,0
0,0,5,97318.25,0,0,1,78416.14,5,1,408,3,1,0
1,0,5,128468.69,0,0,1,137254.55,2,1,515,3,2,0
2,1,4,133432.59,0,0,1,151303.48,3,3,807,2,3,0
2,1,8,141782.57,0,0,0,86333.63,3,0,678,2,3,0
0,0,9,135125.28,0,0,0,89801.9,5,3,304,0,2,0
1,0,2,178820.91,0,0,0,29358.57,1,2,426,2,3,1
0,1,2,112212.14,0,1,1,181600.72,5,2,641,1,3,0
2,1,5,126674.81,0,1,0,124118.71,5,0,592,2,4,1
0,1,7,136294.97,0,1,0,38867.46,1,2,833,3,2,1
0,1,5,66392.64,0,1,0,31106.67,1,3,224,2,2,0
2,0,1,122552.34,0,1,0,67611.36,5,1,475,1,3,0
0,0,1,76408.85,0,1,0,77837.63,2,2,307,2,4,0
2,0,8,145071.24,0,0,0,6078.46,5,2,766,2,3,0
0,0,6,0.0,0,1,1,177896.92,1,3,261,1,2,0
0,1,2,109730.22,0,1,1,123882.73,2,0,267,2,4,0
0,0,6,0.0,0,1,1,15304.08,5,3,564,3,3,0
1,0,1,64119.38,0,1,1,76569.64,5,2,561,4,0,1
2,1,1,106138.33,0,1,1,120657.32,5,1,677,3,1,1
1,0,2,0.0,0,1,1,16436.56,5,0,718,2,3,0
2,0,0,181656.51,0,1,1,107667.91,1,3,288,1,3,0
0,1,5,0.0,0,1,0,95611.47,1,3,872,1,3,0
0,0,7,95128.86,0,0,0,19799.26,4,2,463,1,3,0
1,1,2,126615.94,0,0,1,123214.74,3,0,650,3,2,0
1,0,1,0.0,0,0,1,71709.12,2,0,980,2,2,0
2,0,2,76190.48,0,1,1,149066.14,1,2,374,2,3,0
2,0,5,168286.81,1,1,0,20451.99,4,1,523,2,3,1
2,0,4,88109.81,0,1,1,32825.5,5,3,279,1,2,0
0,0,4,0.0,0,1,0,6232.31,5,1,402,2,2,0
0,1,8,0.0,0,0,1,10357.03,3,1,717,1,2,0
0,1,3,123971.51,0,1,0,147794.63,5,2,410,1,3,0
0,0,0,148116.48,0,0,0,116973.48,3,1,274,3,1,0
2,0,6,116269.01,0,1,0,129964.94,1,3,989,1,2,0
1,0,1,120599.21,0,1,0,92816.86,3,0,666,2,2,0
0,1,3,144260.5,0,1,0,172114.67,5,0,518,2,1,0
1,1,3,86605.5,1,1,0,16649.31,2,1,653,0,2,1
0,0,9,0.0,0,1,0,144517.19,1,1,723,1,4,0
2,1,4,58629.97,0,0,0,182038.6,2,0,606,2,2,0
1,1,5,0.0,0,0,0,24210.56,1,1,282,2,3,0
0,0,10,0.0,0,0,0,172175.9,4,2,792,2,1,0
0,1,5,0.0,0,1,1,47578.45,1,3,777,2,2,0
1,1,2,209767.31,0,1,1,150694.42,5,2,742,3,3,1
1,1,6,129634.25,0,1,1,177683.02,3,2,326,2,1,1
0,0,1,0.0,0,0,0,66088.83,1,1,250,0,3,0
0,1,2,169824.46,0,1,0,169291.7,5,3,844,2,4,0
0,0,3,97530.25,0,1,1,117140.41,5,3,522,2,3,0
0,1,10,145988.65,0,1,1,79510.37,4,0,396,2,4,0
0,0,9,0.0,0,0,1,77108.66,1,0,537,2,2,0
0,1,7,0.0,1,1,1,9679.28,3,2,865,0,3,0
0,1,5,137494.28,0,1,0,81753.92,1,3,748,2,3,0
0,1,1,0.0,0,0,0,131372.38,3,1,251,3,1,1
0,0,6,147360.0,0,1,1,25310.82,3,3,602,0,2,0
0,1,10,0.0,0,0,0,187925.75,3,0,865,0,4,0
1,0,3,125167.02,0,0,0,98820.39,2,3,225,1,3,0
2,0,9,121152.05,0,1,0,64166.7,5,0,912,2,3,1
2,1,7,128981.07,0,0,1,176924.21,5,1,907,3,1,1
0,0,6,0.0,0,1,1,90055.08,5,3,592,3,1,0
1,0,6,151858.98,0,1,1,72814.31,5,1,459,4,4,0
0,0,2,114628.4,0,0,1,168290.06,1,3,969,2,1,0
0,0,6,0.0,0,1,0,161767.38,2,1,393,3,3,0
0,1,8,95059.02,0,1,0,44420.18,1,1,588,1,3,0
0,1,7,128736.39,0,0,1,37147.61,2,0,517,0,2,0
0,0,8,156325.38,0,1,1,125381.02,2,0,494,0,1,0
0,0,7,105405.97,0,1,1,149853.89,2,2,274,1,2,0
0,1,2,88915.37,1,0,0,161435.02,1,2,561,3,2,1
0,0,8,0.0,0,1,1,102925.76,3,1,256,3,2,0
0,0,5,0.0,0,1,1,70899.27,2,0,664,2,2,0
0,0,2,160980.03,0,0,0,145936.28,5,0,821,0,4,0
1,1,5,177619.71,0,1,0,54227.06,1,1,238,3,0,0
1,0,2,62276.99,0,1,1,59280.79,4,0,757,2,3,0
2,0,4,127559.97,0,1,1,126952.5,5,3,287,3,1,0
0,0,0,0.0,0,0,1,130567.02,4,1,547,2,2,0
2,1,9,95523.16,0,1,0,73294.48,1,0,810,3,4,0
0,1,7,107749.03,0,1,1,3937.37,5,2,960,1,1,0
2,0,2,110777.26,0,1,0,2383.59,3,1,623,2,4,0
1,1,5,166733.92,0,1,0,14279.44,2,0,917,2,4,0
0,0,9,157120.86,0,1,0,141300.53,3,1,963,1,4,0
2,1,2,127160.78,0,1,0,78140.75,5,1,705,2,3,0
1,1,2,0.0,0,1,1,117431.1,3,2,457,1,3,0
0,1,9,156091.97,0,1,0,72008.61,5,1,519,2,2,0
0,0,5,98668.18,0,1,1,60887.58,1,0,773,3,3,0
0,1,5,134022.06,0,1,0,194764.83,3,1,568,2,2,0
0,1,5,124151.09,0,1,0,88705.14,5,0,854,1,3,1
2,1,6,77253.5,0,0,0,35817.97,5,2,944,2,3,1
2,1,1,114292.48,0,1,0,31520.4,2,1,254,0,3,0
2,0,2,140080.32,1,1,1,157908.19,3,1,350,2,3,1
1,1,2,135277.96,0,1,0,142200.15,4,3,314,1,3,0
0,1,2,0.0,0,0,1,182055.36,2,1,603,4,3,0
2,0,9,115920.62,0,0,0,157552.08,1,2,274,3,3,1
1,0,2,119782.72,0,0,0,120284.67,2,1,935,2,3,0
0,1,1,114715.71,0,0,1,24506.95,2,2,908,4,1,1
2,1,2,129748.54,0,0,0,47271.61,3,1,914,2,3,1
0,0,4,129722.57,0,0,0,41176.6,5,1,585,1,3,0
0,0,2,0.0,0,0,1,9468.64,2,1,539,1,2,0
0,0,3,139180.2,0,0,0,123880.19,2,0,277,2,4,0
2,0,6,113599.74,0,1,0,158887.09,2,2,752,3,2,1
0,0,7,134944.0,0,1,1,117036.38,2,2,219,1,2,0
2,1,7,116922.25,0,1,0,120415.61,2,1,475,3,2,1
1,0,9,118945.09,0,0,0,16064.25,3,3,735,1,3,1
0,0,8,0.0,0,1,1,52615.62,4,0,497,1,4,0
1,1,8,119182.73,0,0,0,121210.09,3,3,369,1,3,0
0,0,8,0.0,0,1,0,192247.35,2,2,740,1,2,0
0,1,1,71264.02,0,0,1,68759.57,5,1,461,1,4,0
0,0,2,0.0,0,0,1,75937.47,4,3,540,2,1,0
0,1,8,0.0,0,0,0,84569.13,3,3,329,1,2,0
2,0,7,116313.57,0,1,1,190696.35,3,2,844,3,3,1
1,0,5,92140.15,0,0,1,67468.67,3,3,328,2,4,0
0,0,1,0.0,0,1,1,104435.94,2,2,381,1,3,0
2,0,2,177640.09,0,0,1,47166.55,5,1,809,2,3,0
1,1,0,0.0,0,1,0,119899.52,2,3,814,1,2,0
1,0,8,167997.6,0,1,1,173498.45,2,3,970,3,3,0
0,0,2,82275.35,0,1,1,93249.26,5,1,925,2,3,0
0,0,3,0.0,0,1,1,142917.54,4,2,437,3,2,0
2,1,6,111962.99,0,1,0,111755.8,5,1,446,3,4,0
2,1,1,131736.88,0,1,1,108543.21,5,1,514,1,3,0
0,0,1,0.0,0,1,0,180345.44,3,3,711,1,3,0
2,0,8,108239.11,0,0,0,99444.02,4,0,954,2,4,0
0,1,9,98444.19,0,0,1,109563.28,1,2,511,3,3,0
2,0,3,114540.38,0,1,0,92568.07,2,1,804,1,1,0
0,1,6,187530.66,0,1,1,37976.36,3,3,511,1,3,0
2,1,9,133636.16,0,0,1,103315.74,4,3,336,2,2,0
0,0,7,0.0,0,1,1,173952.5,3,2,435,3,2,0
2,1,0,84745.03,0,0,1,34673.98,4,3,863,2,3,0
2,1,7,120599.38,0,1,1,46163.44,3,0,906,1,2,0
1,1,9,0.0,0,0,1,140676.98,4,0,390,1,1,0
0,0,4,127771.35,0,0,1,151738.54,4,2,404,2,4,0
1,1,9,0.0,0,0,0,14679.81,3,3,258,3,4,1
0,1,0,0.0,0,0,0,175544.02,4,1,987,1,4,0
0,0,5,0.0,0,1,1,181964.6,3,0,348,4,2,0
2,0,10,167772.96,0,1,1,136886.86,5,3,686,3,2,0
0,1,6,95845.6,0,1,0,122218.23,5,1,517,2,3,0
0,1,10,0.0,0,1,0,180439.75,1,0,341,1,2,0
1,0,7,134714.7,0,0,1,190419.81,3,1,854,4,3,0
1,1,3,0.0,0,1,1,58685.59,2,2,692,1,1,0
2,0,8,122384.22,1,1,1,89017.38,4,3,237,1,0,1
0,1,2,0.0,0,0,0,50051.42,5,0,417,1,3,0
0,0,5,157993.15,0,1,0,146041.45,1,3,395,0,3,0
0,0,8,0.0,0,1,0,191166.09,5,1,921,1,3,0
2,1,2,123331.36,0,0,0,103516.08,3,0,362,2,2,1
1,0,9,75263.16,0,1,1,164825.04,5,1,709,1,1,0
0,1,6,137824.03,0,1,0,172557.77,4,1,506,2,3,0
2,0,4,132578.92,0,1,0,84320.94,1,0,367,2,3,0
0,1,5,156021.31,0,0,0,122662.98,4,0,242,2,4,0
1,0,8,0.0,0,1,0,72085.1,3,1,323,1,2,0
1,1,9,137453.43,0,0,1,110932.24,5,2,719,4,3,1
